brand_name,price,rating,processor_brand,num_cores,processor_speed,battery_capacity,fast_charging_available,ram_capacity,internal_memory,screen_size,refresh_rate,num_rear_cameras,num_front_cameras,os,primary_camera_rear,primary_camera_front,extended_memory_available,resolution_width,resolution_height,has_5g_False,has_5g_True,has_nfc_False,has_nfc_True,has_ir_blaster_False,has_ir_blaster_True
25.0,-0.27247393492490984,0.10347728736331101,1.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.040170518400747174,-0.08697769015742003,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,-1.2298165242706283,-1.1944237687232182,0.0,1.0,0.0,1.0,1.0,0.0
33.0,0.15251117847246234,0.10347728736331101,1.0,0.19612821997786992,0.5112369946554578,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
32.0,-0.4206250875911116,0.24255372605835615,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.15434720520955486,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,1.0,0.0,1.0,0.0
32.0,-0.9361675008760377,-1.843592854367321,4.0,0.19612821997786992,-0.20617498430264647,0.5869985278958665,0.40075685971179664,-1.355608999993321,-1.451856727019169,-0.24527119862126445,-1.1667979601830902,-1.1162355113556872,-0.15948377230252883,0.0,-1.2146158617769662,-1.0780235932004358,0.6898660895999755,-1.2298165242706283,-1.219632233004087,1.0,0.0,1.0,0.0,1.0,0.0
25.0,1.7186067629284736,1.077012358228627,7.0,0.19612821997786992,1.9460609525716652,-0.34429640155144065,0.40075685971179664,3.846377289769102,2.0691092477781097,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,1.3756106844959384,-1.4495566821959,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
24.0,0.7599382787768446,1.077012358228627,1.0,0.19612821997786992,1.1090803104538773,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
32.0,-0.6043207179004738,-0.870057783502005,4.0,0.19612821997786992,-0.9235869632607496,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,-0.016917825003654133,-1.1667979601830902,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,-1.2298165242706283,-1.1944237687232182,1.0,0.0,1.0,0.0,1.0,0.0
24.0,1.2761443856277217,0.9379359195335819,7.0,0.19612821997786992,1.9460609525716652,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
32.0,0.9811694674272206,0.9379359195335819,1.0,0.19612821997786992,1.467786299932929,0.05926473454239243,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.040170518400747174,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,1.3756106844959384,-1.4495566821959,0.12821956650506205,0.4105151238254153,0.0,1.0,1.0,0.0,1.0,0.0
26.0,-0.5674488531254112,0.24255372605835615,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,-0.9488615877624148,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
33.0,-0.3565417866120527,-0.31375202872182445,7.0,0.19612821997786992,-0.9235869632607496,0.5869985278958665,0.40075685971179664,-0.9554562084731345,0.057128690751093406,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.1098202297416664,-0.35102084425336194,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
32.0,1.4967118807121467,1.2160887969236722,1.0,0.19612821997786992,1.9460609525716652,-0.033864758402338276,0.40075685971179664,2.2457661236883566,2.0691092477781097,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,1.3756106844959384,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
29.0,0.630149314768624,1.3551652356187174,7.0,0.19612821997786992,1.0851665778219401,-0.9651596878496453,0.40075685971179664,0.6451549576076111,0.057128690751093406,-0.3023595420256658,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-1.246181451263689,1.3756106844959384,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
24.0,-0.05153772119273442,0.7988594808385368,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.2114355486139562,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.48614051666802105,0.0,1.0,1.0,0.0,1.0,0.0
32.0,0.391219631026218,0.6597830421434916,1.0,0.19612821997786992,-0.9235869632607496,-0.9651596878496453,0.40075685971179664,0.6451549576076111,0.057128690751093406,-0.6448896024520787,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,3.011366869626854,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,1.0,0.0,1.0,0.0
27.0,-0.19873020537478456,0.7988594808385368,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.9535840128711884,0.9928425798682502,-1.1162355113556872,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,1.0,0.0
26.0,-0.12498647582465923,0.3816301647534013,7.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,0.0,1.0
32.0,0.39055593746026684,0.6597830421434916,1.0,0.19612821997786992,-0.4453123106220135,-0.34429640155144065,0.40075685971179664,0.6451549576076111,2.0691092477781097,0.040170518400747174,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,3.011366869626854,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,1.0,0.0
29.0,0.08083227334974052,0.9379359195335819,1.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.8394073260623858,0.9928425798682502,1.5981657638775078,-0.15948377230252883,0.0,1.7841151394617047,1.3756106844959384,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,1.0,0.0
29.0,1.2761443856277217,1.2160887969236722,2.0,0.19612821997786992,1.2286489736135608,-0.9651596878496453,0.40075685971179664,0.6451549576076111,0.057128690751093406,-0.873242976069689,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-1.246181451263689,1.3756106844959384,-1.4495566821959,0.12821956650506205,0.3348897309828095,0.0,1.0,0.0,1.0,1.0,0.0
25.0,0.5380433965605175,1.2160887969236722,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,0.6451549576076111,2.0691092477781097,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
33.0,0.7599382787768446,0.6597830421434916,7.0,0.19612821997786992,-0.06269258851102562,1.2078618141940711,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.6681422958491768,0.9928425798682502,1.5981657638775078,-0.15948377230252883,0.0,1.7841151394617047,1.3756106844959384,0.6898660895999755,0.12821956650506205,0.5869743737914954,0.0,1.0,1.0,0.0,0.0,1.0
25.0,0.42809149580128064,0.6597830421434916,7.0,0.19612821997786992,0.032962342016721616,-0.9651596878496453,0.40075685971179664,0.6451549576076111,2.0691092477781097,0.8394073260623858,0.9928425798682502,-1.1162355113556872,-0.15948377230252883,0.0,0.39522920204589923,1.3756106844959384,-1.4495566821959,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
24.0,-0.051242746274533915,0.6597830421434916,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
33.0,-0.19873020537478456,0.6597830421434916,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
20.0,-0.27247393492490984,1.2160887969236722,1.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.6681422958491768,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,1.3756106844959384,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
27.0,0.391219631026218,0.9379359195335819,1.0,0.19612821997786992,0.5112369946554578,0.5869985278958665,0.40075685971179664,0.6451549576076111,2.0691092477781097,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.48614051666802105,0.0,1.0,1.0,0.0,1.0,0.0
32.0,-0.3093457996999725,0.24255372605835615,7.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.15434720520955486,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.47773769524106485,1.0,0.0,1.0,0.0,1.0,0.0
33.0,-0.793325896737445,-0.31375202872182445,7.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,-0.7019779458564851,-0.08697769015742003,1.5981657638775078,-0.15948377230252883,0.0,-0.04668905076822069,-0.35102084425336194,0.6898660895999755,0.12821956650506205,0.46093205238715246,1.0,0.0,1.0,0.0,0.0,1.0
27.0,-1.0135246731741192,-1.9826692930623662,10.0,0.19612821997786992,-1.4018616158994852,0.5869985278958665,-2.4952785604696768,-1.355608999993321,-1.451856727019169,-0.3023595420256658,-1.1667979601830902,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-1.0780235932004358,0.6898660895999755,-1.2298165242706283,-1.219632233004087,1.0,0.0,1.0,0.0,1.0,0.0
32.0,-0.7525456142962257,-1.4263635382821855,4.0,0.19612821997786992,-0.20617498430264647,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,-0.24527119862126445,-1.1667979601830902,-1.1162355113556872,-0.15948377230252883,0.0,-1.2146158617769662,-1.0780235932004358,0.6898660895999755,-1.2298165242706283,-1.219632233004087,1.0,0.0,1.0,0.0,1.0,0.0
29.0,1.4973755742780976,0.0003170620741535005,7.0,0.19612821997786992,-0.06269258851102562,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.8394073260623858,0.9928425798682502,1.5981657638775078,-0.15948377230252883,0.0,1.7841151394617047,1.3756106844959384,0.6898660895999755,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
29.0,-0.27247393492490984,0.10347728736331101,2.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.26852389201835747,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.35102084425336194,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,1.0,0.0,1.0,0.0
11.0,0.5387070901264687,0.5207066034484464,1.0,0.19612821997786992,1.706923626252297,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,1.2961140732976064,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,0.0,1.0
13.0,-0.7893437353417382,-1.9826692930623662,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-1.451856727019169,-0.3023595420256658,-0.08697769015742003,-2.4734361489722847,-0.15948377230252883,0.0,-1.2146158617769662,-0.805397562345283,0.6898660895999755,-1.2298165242706283,-1.219632233004087,0.0,1.0,1.0,0.0,1.0,0.0
20.0,-0.27247393492490984,0.6597830421434916,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.26852389201835747,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
27.0,-0.6411925826755365,-0.5919049061119147,4.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,-0.873242976069689,-0.08697769015742003,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,1.0,0.0,1.0,0.0,1.0,0.0
27.0,-0.5699561399301154,-0.45282846741686955,1.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,0.26852389201835747,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,1.0,0.0,1.0,0.0
33.0,-0.8624237713259124,-0.03559915133173414,4.0,0.19612821997786992,-0.8040183001010661,0.5869985278958665,0.40075685971179664,-0.15515062543276176,-0.9488615877624148,-0.7019779458564851,-1.1667979601830902,1.5981657638775078,-0.15948377230252883,0.0,0.39522920204589923,-0.35102084425336194,0.6898660895999755,0.12821956650506205,0.46093205238715246,1.0,0.0,1.0,0.0,0.0,1.0
20.0,-0.8992956361009751,-0.45282846741686955,7.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,-0.016917825003654133,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,1.0,0.0,1.0,0.0,1.0,0.0
33.0,-0.3468813580409863,-0.03559915133173414,1.0,0.19612821997786992,-0.9235869632607496,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.5869743737914954,0.0,1.0,0.0,1.0,0.0,1.0
32.0,0.5380433965605175,0.9379359195335819,7.0,0.19612821997786992,1.9460609525716652,-0.654728044700543,0.40075685971179664,0.6451549576076111,0.057128690751093406,1.2961140732976064,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,3.011366869626854,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
29.0,-0.3093457996999725,0.10347728736331101,7.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.26852389201835747,-1.1667979601830902,1.5981657638775078,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,0.12821956650506205,0.47773769524106485,1.0,0.0,1.0,0.0,1.0,0.0
32.0,-0.45683325880022313,-0.45282846741686955,4.0,0.19612821997786992,-0.9235869632607496,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,-0.016917825003654133,-1.1667979601830902,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,-1.2298165242706283,-1.1944237687232182,1.0,0.0,1.0,0.0,1.0,0.0
26.0,-0.5674488531254112,0.3816301647534013,1.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,0.26852389201835747,-0.08697769015742003,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
32.0,0.9442976026521579,1.077012358228627,1.0,0.19612821997786992,1.706923626252297,-0.654728044700543,0.40075685971179664,0.6451549576076111,2.0691092477781097,1.2961140732976064,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,3.011366869626854,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
24.0,2.8247627061803535,1.4942416743137623,7.0,0.19612821997786992,1.467786299932929,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,1.3756106844959384,-1.4495566821959,1.4862556572807524,2.1751076234862166,0.0,1.0,0.0,1.0,1.0,0.0
33.0,0.7599382787768446,1.2160887969236722,1.0,0.19612821997786992,0.5112369946554578,0.5249121992660459,0.40075685971179664,2.2457661236883566,2.0691092477781097,0.6681422958491768,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,4.688149372240207,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
29.0,-0.49370512357528584,-0.03559915133173414,7.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.9554562084731345,0.057128690751093406,0.26852389201835747,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,0.0,1.0,1.0,0.0
25.0,-0.9730393656511004,-2.2608221704524563,4.0,0.19612821997786992,-0.20617498430264647,0.5869985278958665,-2.4952785604696768,-1.355608999993321,-0.9488615877624148,0.040170518400747174,-1.1667979601830902,-2.4734361489722847,-0.15948377230252883,0.0,-1.3724438092105804,-1.0780235932004358,0.6898660895999755,-1.2298165242706283,-1.1944237687232182,1.0,0.0,1.0,0.0,1.0,0.0
32.0,0.39085091237846736,1.077012358228627,1.0,0.19612821997786992,0.2720996683360897,-1.8964546172969525,0.40075685971179664,2.2457661236883566,2.0691092477781097,-0.6448896024520787,-0.08697769015742003,0.24096512626091027,6.2702304163151945,0.0,0.39522920204589923,3.011366869626854,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,1.0,0.0
11.0,-0.6419300199710377,-0.45282846741686955,7.0,0.19612821997786992,-0.9235869632607496,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,0.15434720520955486,0.9928425798682502,-1.1162355113556872,-0.15948377230252883,0.0,-0.04668905076822069,-0.805397562345283,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,1.0,0.0,1.0,0.0
24.0,1.6448630333783483,0.9379359195335819,7.0,0.19612821997786992,1.9460609525716652,-0.033864758402338276,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.8394073260623858,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.07839481339820928,-1.4495566821959,0.12821956650506205,0.48614051666802105,0.0,1.0,0.0,1.0,1.0,0.0
33.0,-0.6411925826755365,0.10347728736331101,1.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,-0.3023595420256658,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.1098202297416664,-0.805397562345283,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,0.0,1.0
25.0,0.3662205067087255,0.6597830421434916,7.0,0.19612821997786992,-0.4453123106220135,-0.033864758402338276,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.15434720520955486,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,0.39522920204589923,1.3756106844959384,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,1.0,0.0
29.0,0.16998844237584204,-0.45282846741686955,2.0,0.19612821997786992,0.09804950556611956,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,-0.3023595420256658,-0.08697769015742003,1.5981657638775078,-0.15948377230252883,0.0,-0.1098202297416664,-0.35102084425336194,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,0.0,1.0,1.0,0.0
33.0,-1.0549686491812895,-1.7045164156722759,4.0,0.19612821997786992,-0.9235869632607496,0.5869985278958665,-2.4952785604696768,-0.9554562084731345,-0.9488615877624148,-0.13109451181245677,-1.1667979601830902,-2.4734361489722847,-0.15948377230252883,0.0,-1.2146158617769662,-1.0780235932004358,0.6898660895999755,-1.2298165242706283,-1.219632233004087,1.0,0.0,1.0,0.0,1.0,0.0
20.0,-0.49370512357528584,0.6597830421434916,4.0,0.19612821997786992,-0.4453123106220135,0.5869985278958665,0.40075685971179664,-0.15515062543276176,0.057128690751093406,-0.016917825003654133,0.9928425798682502,0.24096512626091027,-0.15948377230252883,0.0,1.7841151394617047,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,1.0,0.0,0.0,1.0,1.0,0.0
29.0,-0.12498647582465923,0.5207066034484464,2.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,0.6451549576076111,0.057128690751093406,0.26852389201835747,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.04668905076822069,-0.35102084425336194,0.6898660895999755,0.12821956650506205,0.47773769524106485,0.0,1.0,1.0,0.0,1.0,0.0
27.0,-0.6411925826755365,-0.45282846741686955,1.0,0.19612821997786992,0.032962342016721616,0.5869985278958665,0.40075685971179664,-0.9554562084731345,-0.9488615877624148,-0.3023595420256658,-0.08697769015742003,0.24096512626091027,-0.15948377230252883,0.0,-0.1098202297416664,-0.07839481339820928,0.6898660895999755,0.12821956650506205,0.46093205238715246,0.0,1.0,1.0,0.0,1.0,0.0
